WKT,LEVEL,h3_index,COMP_WALK_1,COMP_WALK_2,COMP_WALK_3,COMP_WALK_4,COMP_WALK_5,COMP_WALK_6
"POLYGON ((-3.68720857768959 40.4733632488401,-3.68803195540554 40.4731066335177,-3.6881497322553 40.4724038898748,-3.68744414420139 40.4719577673604,-3.6866207815663 40.4722143826954,-3.68650299190446 40.4729171205322,-3.68720857768959 40.4733632488401))",10,8a390cb0a82ffff,37.1440571679177,4.23939856126174,-1.80257957671081,1.07594353514035,0.0982139178600196,3.53381020401237
"POLYGON ((-3.69345829864093 40.3708265376965,-3.69428054708227 40.3705694398983,-3.69439810559805 40.3698664439377,-3.69369342845131 40.3694205515858,-3.69287119504767 40.3696776493904,-3.69275362375322 40.3703806395405,-3.69345829864093 40.3708265376965))",10,8a390ca32b47fff,12.0585393830767,3.15747428698415,-1.45612121239732,0.141322379911856,2.24398350305639,0.496876855433149
"POLYGON ((-3.68967871121736 40.4725933793425,-3.69050208931256 40.4723367404898,-3.69061984373097 40.4716339850639,-3.68991423286717 40.4711878742962,-3.68909086985214 40.4714445131608,-3.68897310262094 40.4721472627811,-3.68967871121736 40.4725933793425))",10,8a390cb0a837fff,37.6300558097762,4.18420294615112,-1.76057429358463,0.774212770004316,0.219303317825693,3.56160678927973
"POLYGON ((-3.69193138301733 40.3706377256067,-3.69275362375322 40.3703806395405,-3.69287119504767 40.3696776493904,-3.69216653838445 40.3692317511176,-3.69134431268644 40.3694888371907,-3.69122672861395 40.3701918215297,-3.69193138301733 40.3706377256067))",10,8a390ca32b4ffff,12.2651686015381,3.18047560993258,-1.53526494762414,0.196963604690255,2.37597146515453,0.73018222817022
"POLYGON ((-3.66475165431309 40.4630457018377,-3.66557483361174 40.4627892274657,-3.66569278645791 40.4620865523472,-3.66498757280535 40.4616403574124,-3.66416440858694 40.4618968318033,-3.66404644294102 40.4625995011101,-3.66475165431309 40.4630457018377))",10,8a390cb0b51ffff,30.2695666843469,5.01826688950916,0.862715156124532,1.91743610174911,-0.927038438404063,1.65712556157257
"POLYGON ((-3.69404542364621 40.3719754257614,-3.69486768712567 40.3717183279696,-3.69498524245394 40.3710153321328,-3.69428054708227 40.3705694398983,-3.69345829864093 40.3708265376965,-3.69334073053333 40.3715295277228,-3.69404542364621 40.3719754257614))",10,8a390ca32b67fff,14.0806655898478,3.80202447925758,-1.48325991883023,-0.0234562134720875,2.05167586129768,0.481539230308372
"POLYGON ((-3.6599334439683 40.4592195961486,-3.66075656253551 40.4589631452183,-3.66087455052664 40.4582604812313,-3.66016943274727 40.4578142739875,-3.6593463292595 40.458070724938,-3.65922832847183 40.4587733831121,-3.6599334439683 40.4592195961486))",10,8a390cb0b4c7fff,31.83456278742,5.8176507570273,0.728227371546734,2.0578574874038,-1.26508571939805,0.913176293081871
"POLYGON ((-3.69251847475918 40.3717866137823,-3.69334073053333 40.3715295277228,-3.69345829864093 40.3708265376965,-3.69275362375322 40.3703806395405,-3.69193138301733 40.3706377256067,-3.69181380213107 40.3713407098222,-3.69251847475918 40.3717866137823))",10,8a390ca32b6ffff,11.8694768036175,3.13180615831982,-1.516285058903,0.172655740614125,2.22966974941287,0.489719617346571
"POLYGON ((-3.65840521765209 40.4590298222937,-3.65922832847183 40.4587733831121,-3.6593463292595 40.458070724938,-3.65864123202346 40.4576245117587,-3.65781813628331 40.4578809509609,-3.6577001226998 40.4585836033217,-3.65840521765209 40.4590298222937))",10,8a390cb0b4cffff,30.41188650569,5.82884704753598,0.923694355507495,2.14716358136356,-1.32204947017732,0.58077421259464
"POLYGON ((-3.69874434842909 40.3671747808987,-3.69956657523715 40.3669176244173,-3.69968408260869 40.3662145989148,-3.69897937595182 40.3657687357034,-3.69815716417912 40.3660258921896,-3.69803964402811 40.3667289118824,-3.69874434842909 40.3671747808987))",10,8a390ca32b87fff,11.6520737787772,3.29037934993407,-1.24153627227214,-0.125190561745578,2.04244751908409,0.207571875615775
"POLYGON ((-3.66087455052664 40.4582604812313,-3.66169766176104 40.4580040185321,-3.661815640137 40.4573013485694,-3.66111052007529 40.4568551471186,-3.66028742391977 40.4571116098376,-3.66016943274727 40.4578142739875,-3.66087455052664 40.4582604812313))",10,8a390cb0b4d7fff,31.0617577078441,5.73933812279793,0.622165575758101,1.82978085631008,-1.35696639513388,0.610944289038808
"POLYGON ((-3.69721742492106 40.3669860566317,-3.69803964402811 40.3667289118824,-3.69815716417912 40.3660258921896,-3.69745247800208 40.3655800230561,-3.69663027393056 40.3658371678106,-3.69651274100072 40.3665401816934,-3.69721742492106 40.3669860566317))",10,8a390ca32b8ffff,13.2385013571785,3.51186239212643,-1.12349556684207,-0.17911438082266,1.99790115102776,0.256386234165597
"POLYGON ((-3.6593463292595 40.458070724938,-3.66016943274727 40.4578142739875,-3.66028742391977 40.4571116098376,-3.65958232440058 40.4566654024512,-3.65875923599185 40.4569218534219,-3.65864123202346 40.4576245117587,-3.6593463292595 40.458070724938))",10,8a390cb0b4dffff,30.6360265219937,5.72943790503093,0.807751124194928,1.93372166436407,-1.36378001049198,0.578927248722454
"POLYGON ((-3.69968408260869 40.3662145989148,-3.70050630208155 40.3659574306965,-3.70062379986253 40.3652543992626,-3.69991909095034 40.3648085418563,-3.6990968865123 40.365065710079,-3.69897937595182 40.3657687357034,-3.69968408260869 40.3662145989148))",10,8a390ca32b97fff,10.2442669424244,3.07284690356633,-1.32784492251624,-0.014937531532654,2.02470967362745,0.217487558809933
"POLYGON ((-3.66052058011934 40.4603684670527,-3.66134371376634 40.4601120161423,-3.66146169857578 40.4594093523188,-3.66075656253551 40.4589631452183,-3.6599334439683 40.4592195961486,-3.65981544636173 40.4599222541595,-3.66052058011934 40.4603684670527))",10,8a390cb0b4e7fff,32.6808596219842,5.81532424892891,0.752815625876404,2.04585084362526,-1.29360369012191,0.910106574609237
"POLYGON ((-3.69815716417912 40.3660258921896,-3.69897937595182 40.3657687357034,-3.6990968865123 40.365065710079,-3.69839219807913 40.3646198467505,-3.69757000134141 40.3648770032415,-3.69745247800208 40.3655800230561,-3.69815716417912 40.3660258921896))",10,8a390ca32b9ffff,11.9430259484015,3.28593245754725,-1.34181150402468,-0.0546027819270267,1.99223451223681,0.193398173620496
"POLYGON ((-3.65899232046202 40.4601786933206,-3.65981544636173 40.4599222541595,-3.6599334439683 40.4592195961486,-3.65922832847183 40.4587733831121,-3.65840521765209 40.4590298222937,-3.65828720724903 40.4597324744914,-3.65899232046202 40.4601786933206))",10,8a390cb0b4effff,31.6480449467319,6.10287671245142,0.0783542051870072,2.50450106129118,-0.449247858960901,2.21027938051142
"POLYGON ((-3.66146169857578 40.4594093523188,-3.66228482488944 40.4591528896393,-3.66240280008338 40.4584502198397,-3.66169766176104 40.4580040185321,-3.66087455052664 40.4582604812313,-3.66075656253551 40.4589631452183,-3.66146169857578 40.4594093523188))",10,8a390cb0b4f7fff,31.0691506870648,5.63264288892654,0.679630705207314,2.0943730992168,-1.24214723957514,0.888277985687743
"POLYGON ((-3.66533892148681 40.4641945715599,-3.66616211586607 40.4639380972066,-3.66628006552827 40.4632354222538,-3.66557483361174 40.4627892274657,-3.66475165431309 40.4630457018377,-3.66463369185053 40.4637483709791,-3.66533892148681 40.4641945715599))",10,8a390cb0b507fff,25.0621776401638,4.36436582437855,0.525655708885055,1.74787718768742,-0.658295099746948,1.6441631027005
"POLYGON ((-3.66381050521601 40.4640048335811,-3.66463369185053 40.4637483709791,-3.66475165431309 40.4630457018377,-3.66404644294102 40.4625995011101,-3.66322327138729 40.4628559637313,-3.66310529612502 40.4635586270609,-3.66381050521601 40.4640048335811))",10,8a390cb0b50ffff,23.2188300272986,4.62163420572047,0.866366772632326,1.72318746077976,-0.634428752785551,1.54961895346856
"POLYGON ((-3.66545938406005 40.4588296439975,-3.66628251852815 40.4585731460499,-3.66640045851046 40.457870458651,-3.66569527682342 40.4574242750112,-3.66487215743372 40.4576807729773,-3.66475420465286 40.4583834545645,-3.66545938406005 40.4588296439975))",10,8a390cb0b4b7fff,35.4830216887003,4.68117063612399,0.570159779233714,1.39662719729529,-1.35083819631112,0.849288708119649
"POLYGON ((-3.66592621010914 40.4653434409686,-3.66674941956941 40.4650869666339,-3.66686736604728 40.4643842918473,-3.66616211586607 40.4639380972066,-3.66533892148681 40.4641945715599,-3.66522096220792 40.4648972405353,-3.66592621010914 40.4653434409686))",10,8a390cb0b527fff,25.9746067627768,4.44544887225091,0.576376755502414,1.7635947940663,-0.695074946856586,1.63519758952739
"POLYGON ((-3.66439776049225 40.4651537031183,-3.66522096220792 40.4648972405353,-3.66533892148681 40.4641945715599,-3.66463369185053 40.4637483709791,-3.66381050521601 40.4640048335811,-3.6636925331368 40.4647074967449,-3.66439776049225 40.4651537031183))",10,8a390cb0b52ffff,27.6121605660743,4.6354751100032,0.449967917294322,1.98993541428196,-0.667122403353985,1.51486854423783
"POLYGON ((-3.66686736604728 40.4643842918473,-3.66769056817028 40.4641278057423,-3.66780850503145 40.4634251249783,-3.66710325257082 40.4629789361305,-3.66628006552827 40.4632354222538,-3.66616211586607 40.4639380972066,-3.66686736604728 40.4643842918473))",10,8a390cb0b537fff,27.8447353286838,4.07874489427213,-0.197578654188861,1.8339103881791,-0.117948004989326,2.53477419852459
"POLYGON ((-3.66134094613399 40.4647741743445,-3.6621641323574 40.4645177352638,-3.66228211723629 40.463815077912,-3.66157692869097 40.4633688654531,-3.66075375754903 40.4636253045537,-3.66063575987114 40.4643279560932,-3.66134094613399 40.4647741743445))",10,8a390cb0b547fff,25.9414523022445,5.23145088521715,0.796195257274364,2.16174743793348,-0.818045237809207,1.3840570898651
"POLYGON ((-3.66228211723629 40.463815077912,-3.66310529612502 40.4635586270609,-3.66322327138729 40.4628559637313,-3.66251808056006 40.4624097570649,-3.66169491675228 40.4626662079357,-3.66157692869097 40.4633688654531,-3.66228211723629 40.463815077912))",10,8a390cb0b557fff,26.7318382438581,5.04805008366667,0.907489972153312,1.9438731395138,-0.821179954324528,1.53738133190638
"POLYGON ((-3.66075375754903 40.4636253045537,-3.66157692869097 40.4633688654531,-3.66169491675228 40.4626662079357,-3.66098974647024 40.4622199953313,-3.66016659040944 40.4624764344519,-3.66004858954974 40.4631790861569,-3.66075375754903 40.4636253045537))",10,8a390cb0b55ffff,29.3050091141064,5.63805846075007,1.08954889111311,2.21913181146098,-0.953249900219725,1.46492723649759
"POLYGON ((-3.66192815616531 40.4659230438229,-3.66275135747061 40.4656666047621,-3.66286933916673 40.4649639475765,-3.6621641323574 40.4645177352638,-3.66134094613399 40.4647741743445,-3.66122295163822 40.4654768257179,-3.66192815616531 40.4659230438229))",10,8a390cb0b567fff,25.9057815167246,4.60712044151773,0.43712714969928,2.05670673423188,-0.454087821700631,1.37382369664323
"POLYGON ((-3.66039975808042 40.4657332530278,-3.66122295163822 40.4654768257179,-3.66134094613399 40.4647741743445,-3.66063575987114 40.4643279560932,-3.65981258139539 40.4645843834233,-3.65969457410062 40.4652870289843,-3.66039975808042 40.4657332530278))",10,8a390cb0b56ffff,24.1079411803845,4.98984489792384,0.770276194213056,1.98216496486126,-0.709161027046037,1.45859107548743
"POLYGON ((-3.65805118000784 40.4611377727463,-3.65887431323974 40.4608813453547,-3.65899232046202 40.4601786933206,-3.65828720724903 40.4597324744914,-3.65746408909765 40.4599889019038,-3.65734606907892 40.4606915481246,-3.65805118000784 40.4611377727463))",10,8a390cb0b45ffff,27.6314417816075,5.75065933556047,-0.108208466529059,2.63586594360001,-0.343727183388675,2.0899974070528
"POLYGON ((-3.66263605900505 40.4617070935701,-3.66345921547837 40.4614506309296,-3.6635771843073 40.460747961458,-3.66287200946152 40.4603017604389,-3.66204886806823 40.4605582230989,-3.66193088644086 40.4612608867583,-3.66263605900505 40.4617070935701))",10,8a390cb0b407fff,30.6172218452086,5.35653903850514,0.72757315670513,2.11727597474255,-1.0581800729254,1.41112581302828
"POLYGON ((-3.66110773771365 40.4615173376488,-3.66193088644086 40.4612608867583,-3.66204886806823 40.4605582230989,-3.66134371376634 40.4601120161423,-3.66052058011934 40.4603684670527,-3.66040258569418 40.4610711248996,-3.66110773771365 40.4615173376488))",10,8a390cb0b40ffff,33.5916611410965,5.88370319574618,0.268786711530758,2.46824156772046,-0.622562547655575,2.36747100005028
"POLYGON ((-3.66204886806823 40.4605582230989,-3.66287200946152 40.4603017604389,-3.66298998147314 40.459599090803,-3.66228482488944 40.4591528896393,-3.66146169857578 40.4594093523188,-3.66134371376634 40.4601120161423,-3.66204886806823 40.4605582230989))",10,8a390cb0b41ffff,33.9370589594943,5.96063601462776,0.264318297055973,2.45164662229701,-0.592043897320586,2.31816475729495
"POLYGON ((-3.66322327138729 40.4628559637313,-3.66404644294102 40.4625995011101,-3.66416440858694 40.4618968318033,-3.66345921547837 40.4614506309296,-3.66263605900505 40.4617070935701,-3.66251808056006 40.4624097570649,-3.66322327138729 40.4628559637313))",10,8a390cb0b427fff,30.2695666843469,5.01826688950916,0.862715156124532,1.91743610174911,-0.927038438404063,1.65712556157257
"POLYGON ((-3.66169491675228 40.4626662079357,-3.66251808056006 40.4624097570649,-3.66263605900505 40.4617070935701,-3.66193088644086 40.4612608867583,-3.66110773771365 40.4615173376488,-3.66098974647024 40.4622199953313,-3.66169491675228 40.4626662079357))",10,8a390cb0b42ffff,29.3705849368332,5.34728888056328,0.740587325572361,2.18384168015998,-0.995524326942891,1.40094141018655
"POLYGON ((-3.65863829236015 40.4622866432812,-3.65946144067296 40.4620302159102,-3.65957944471412 40.4613275640405,-3.65887431323974 40.4608813453547,-3.65805118000784 40.4611377727463,-3.65793316316959 40.461840418803,-3.65863829236015 40.4622866432812))",10,8a390cb0b447fff,29.3805649942913,5.86438227818296,0.624593197364804,2.44788044211772,-1.04553057983446,1.22221495657415
"POLYGON ((-3.65711002260581 40.4620968344247,-3.65793316316959 40.461840418803,-3.65805118000784 40.4611377727463,-3.65734606907892 40.4606915481246,-3.65652294359621 40.4609479637674,-3.65640491396153 40.4616506040108,-3.65711002260581 40.4620968344247))",10,8a390cb0b44ffff,24.2165366334075,4.96646973953513,0.575064225252047,1.99574789189151,-0.975026605695545,0.899680719193961
"POLYGON ((-3.65957944471412 40.4613275640405,-3.66040258569418 40.4610711248996,-3.66052058011934 40.4603684670527,-3.65981544636173 40.4599222541595,-3.65899232046202 40.4601786933206,-3.65887431323974 40.4608813453547,-3.65957944471412 40.4613275640405))",10,8a390cb0b457fff,29.111129072238,5.91459418949631,0.684475712971806,2.34428341070486,-0.982532212669369,1.25597758505579
"POLYGON ((-3.66286933916673 40.4649639475765,-3.6636925331368 40.4647074967449,-3.66381050521601 40.4640048335811,-3.66310529612502 40.4635586270609,-3.66228211723629 40.463815077912,-3.6621641323574 40.4645177352638,-3.66286933916673 40.4649639475765))",10,8a390cb0b577fff,25.6651611813554,4.90893658238608,0.833141044588991,1.83139135210577,-0.754899933847279,1.50947012287758
"POLYGON ((-3.65922542615565 40.4634355135073,-3.66004858954974 40.4631790861569,-3.66016659040944 40.4624764344519,-3.65946144067296 40.4620302159102,-3.65863829236015 40.4622866432812,-3.65852027870273 40.4629892891733,-3.65922542615565 40.4634355135073))",10,8a390cb0b467fff,29.305524842427,5.63901934586699,1.07902717098719,2.22301335912935,-0.954925695356326,1.46143214875458
"POLYGON ((-3.65769712305751 40.4632457047741,-3.65852027870273 40.4629892891733,-3.65863829236015 40.4622866432812,-3.65793316316959 40.461840418803,-3.65711002260581 40.4620968344247,-3.65699199615132 40.4627994745037,-3.65769712305751 40.4632457047741))",10,8a390cb0b46ffff,26.030229163246,5.39208972479811,0.46895243399527,2.33287284131688,-0.86100713593158,1.18348304458263
"POLYGON ((-3.66016659040944 40.4624764344519,-3.66098974647024 40.4622199953313,-3.66110773771365 40.4615173376488,-3.66040258569418 40.4610711248996,-3.65957944471412 40.4613275640405,-3.65946144067296 40.4620302159102,-3.66016659040944 40.4624764344519))",10,8a390cb0b477fff,30.6667711461952,5.71684617714403,1.09976485116692,2.15544342479682,-0.988611214311047,1.45270309171976
"POLYGON ((-3.66393107792832 40.4586399407622,-3.66475420465286 40.4583834545645,-3.66487215743372 40.4576807729773,-3.66416699628809 40.4572345833998,-3.66334388464209 40.4574910696164,-3.66322591906336 40.4581937453915,-3.66393107792832 40.4586399407622))",10,8a390cb0b487fff,33.8390425327031,4.62181904606138,0.540309865856914,1.46377343007137,-1.32768748058108,0.788628925565578
"POLYGON ((-3.66240280008338 40.4584502198397,-3.66322591906336 40.4581937453915,-3.66334388464209 40.4574910696164,-3.66263874403825 40.4570448741018,-3.661815640137 40.4573013485694,-3.66169766176104 40.4580040185321,-3.66240280008338 40.4584502198397))",10,8a390cb0b48ffff,30.4381520912325,5.56044178398808,0.541599278525349,1.92718219651246,-1.38912692163773,0.552300882451131
"POLYGON ((-3.66487215743372 40.4576807729773,-3.66569527682342 40.4574242750112,-3.66581321998929 40.4567215874492,-3.66510805656357 40.456275403665,-3.66428495225188 40.4565319016496,-3.66416699628809 40.4572345833998,-3.66487215743372 40.4576807729773))",10,8a390cb0b497fff,34.3775679372665,4.68856534540061,0.570934690345558,1.45772266364638,-1.35000190897542,0.79467085327636
"POLYGON ((-3.66451829265897 40.4597888116001,-3.66534143446247 40.4595323254212,-3.66545938406005 40.4588296439975,-3.66475420465286 40.4583834545645,-3.66393107792832 40.4586399407622,-3.66381311553223 40.459342616374,-3.66451829265897 40.4597888116001))",10,8a390cb0b4a7fff,35.8485082454475,4.43702884246527,0.292814881963779,1.71710337440454,-1.45020936541904,0.736651204392968
"POLYGON ((-3.66298998147314 40.459599090803,-3.66381311553223 40.459342616374,-3.66393107792832 40.4586399407622,-3.66322591906336 40.4581937453915,-3.66240280008338 40.4584502198397,-3.66228482488944 40.4591528896393,-3.66298998147314 40.459599090803))",10,8a390cb0b4affff,30.7574886046877,5.60314384160322,0.673118559316811,1.92469619709985,-1.34095769960885,0.683780362883654
"POLYGON ((-3.64829529514143 40.4588497820865,-3.64911836678128 40.4585934251584,-3.64923645394941 40.4578908078465,-3.64853148226969 40.4574445532781,-3.64770842571098 40.4577009102297,-3.64759032575101 40.4584035217261,-3.64829529514143 40.4588497820865))",10,8a390cb0b6effff,20.7373127328692,5.03188774909254,0.812763018224983,2.03827945391086,-0.702111510251531,0.753662599837972
"POLYGON ((-3.65382070846502 40.4584603946313,-3.65464379603618 40.4582039906934,-3.65476183520944 40.4575013499602,-3.65405679960559 40.4570551189791,-3.65323372711452 40.4573115229389,-3.65311567514738 40.4580141578578,-3.65382070846502 40.4584603946313))",10,8a390cb0b6a7fff,29.5149818091987,6.24498853672992,1.09798255522699,1.86916344340787,-1.17556526976367,0.455142250815253
"POLYGON ((-3.6522925953278 40.4582705500484,-3.65311567514738 40.4580141578578,-3.65323372711452 40.4573115229389,-3.65252871205546 40.4568652860253,-3.65170564731613 40.4571216782383,-3.65158758255579 40.4578243073425,-3.6522925953278 40.4582705500484))",10,8a390cb0b6affff,27.2075538860027,5.88841782466483,0.894595147734603,1.78637408850439,-1.05743612806328,0.407439265380586
"POLYGON ((-3.65476183520944 40.4575013499602,-3.65558491545123 40.4572449342534,-3.65570294500943 40.4565422875439,-3.65499790711992 40.4560960623554,-3.65417484195769 40.4563524780838,-3.65405679960559 40.4570551189791,-3.65476183520944 40.4575013499602))",10,8a390cb0b6b7fff,29.6582281142469,6.25034297551636,1.13989468227095,1.88657633417608,-1.19469936666246,0.481148503162137
"POLYGON ((-3.64923645394941 40.4578908078465,-3.65005951826276 40.4576344391489,-3.65017759581565 40.4569318158597,-3.64947262184724 40.4564855670835,-3.64864957261448 40.4567419358043,-3.64853148226969 40.4574445532781,-3.64923645394941 40.4578908078465))",10,8a390cb0b6c7fff,24.5116833616451,5.44962333096576,1.90107013083791,1.22756750631132,-0.650396517689321,1.10662364824756
"POLYGON ((-3.64770842571098 40.4577009102297,-3.64853148226969 40.4574445532781,-3.64864957261448 40.4567419358043,-3.64794461919195 40.4562956810977,-3.64712157771398 40.4565520380731,-3.64700347457798 40.4572546497312,-3.64770842571098 40.4577009102297))",10,8a390cb0b6cffff,21.8726659924311,5.16265983447879,0.804271131973251,2.00376293839104,-0.753517244596131,0.736294747665096
"POLYGON ((-3.65017759581565 40.4569318158597,-3.65100065280221 40.456675435393,-3.65111872074014 40.4559728061271,-3.65041374448363 40.4555265631431,-3.64959070257711 40.4557829436327,-3.64947262184724 40.4564855670835,-3.65017759581565 40.4569318158597))",10,8a390cb0b6d7fff,25.6297703633564,5.79312947320224,1.70131770225413,1.24553315859186,-0.742030320451824,1.01239086879743
"POLYGON ((-3.64864957261448 40.4567419358043,-3.64947262184724 40.4564855670835,-3.64959070257711 40.4557829436327,-3.64888574686562 40.4553366947184,-3.64806271271307 40.4555930634626,-3.64794461919195 40.4562956810977,-3.64864957261448 40.4567419358043))",10,8a390cb0b6dffff,24.3617664644508,5.44446762831081,0.688290523522487,1.78938737170442,-0.915681497720761,0.749742462899282
"POLYGON ((-3.64982335671887 40.459039679588,-3.6506464361132 40.4587833109135,-3.65076451048879 40.4580806877865,-3.65005951826276 40.4576344391489,-3.64923645394941 40.4578908078465,-3.64911836678128 40.4585934251584,-3.64982335671887 40.459039679588))",10,8a390cb0b6e7fff,24.7650368131518,5.66581297522171,3.02834669364759,0.697111239110398,-0.441415384371588,1.4410246120702
"POLYGON ((-3.65264676720081 40.4561626509445,-3.65346982461215 40.4559062469627,-3.65358787014278 40.4552036059058,-3.65288287105485 40.4547573746455,-3.65205982872282 40.4550137786494,-3.65194177039959 40.4557164138915,-3.65264676720081 40.4561626509445))",10,8a390cb0b69ffff,29.4596026142578,6.12726564937298,0.909565145886466,1.69738049601481,-1.04463488597612,0.709305283876159
"POLYGON ((-3.65076451048879 40.4580806877865,-3.65158758255579 40.4578243073425,-3.65170564731613 40.4571216782383,-3.65100065280221 40.456675435393,-3.65017759581565 40.4569318158597,-3.65005951826276 40.4576344391489,-3.65076451048879 40.4580806877865))",10,8a390cb0b6f7fff,26.9531697354905,5.89151359857847,3.05120640807942,0.618941945307551,-0.576281575835793,1.29633194592997
"POLYGON ((-3.6546406017525 40.4628660342514,-3.65546374189692 40.4626096421489,-3.65558178114781 40.4619070078836,-3.65487669305017 40.4614607715345,-3.65405356798753 40.4617171636589,-3.65393551594091 40.4624197921103,-3.6546406017525 40.4628660342514))",10,8a390cb0b707fff,24.65406772408,5.50960317952191,0.787224370626513,1.95680034842225,-0.650971723518825,1.24235076700016
"POLYGON ((-3.65311238354841 40.4626761724643,-3.65393551594091 40.4624197921103,-3.65405356798753 40.4617171636589,-3.6533485004369 40.4612709213755,-3.65252538312635 40.4615273017518,-3.65240731828467 40.462229924389,-3.65311238354841 40.4626761724643))",10,8a390cb0b70ffff,23.187446201625,5.36811794974847,0.314857049863693,2.02242151391524,0.0209166455366444,2.19992289795819
"POLYGON ((-3.65558178114781 40.4619070078836,-3.65640491396153 40.4616506040108,-3.65652294359621 40.4609479637674,-3.65581785321311 40.4605017332105,-3.65499473548062 40.4607581371049,-3.65487669305017 40.4614607715345,-3.65558178114781 40.4619070078836))",10,8a390cb0b717fff,25.5092151813076,5.59003661913018,1.2217241533965,1.76377613799485,-0.640491016964544,1.40257448563318
"POLYGON ((-3.65405356798753 40.4617171636589,-3.65487669305017 40.4614607715345,-3.65499473548062 40.4607581371049,-3.65428966564371 40.4603119006137,-3.65346655566245 40.46056829276,-3.6533485004369 40.4612709213755,-3.65405356798753 40.4617171636589))",10,8a390cb0b71ffff,24.3182753274317,5.62937147468623,-0.000222968843973895,2.25796611341532,-0.0863919982966021,2.1128453891552
"POLYGON ((-3.65522765695843 40.4640149045363,-3.65605081218502 40.4637585124556,-3.65616884825599 40.4630558783551,-3.65546374189692 40.4626096421489,-3.6546406017525 40.4628660342514,-3.65452255288516 40.4635686625383,-3.65522765695843 40.4640149045363))",10,8a390cb0b727fff,24.6336533285213,5.63378302712604,0.824766906095375,2.13469769569352,-0.708326596295399,1.26221714968377
"POLYGON ((-3.65369940541034 40.46382504287,-3.65452255288516 40.4635686625383,-3.6546406017525 40.4628660342514,-3.65393551594091 40.4624197921103,-3.65311238354841 40.4626761724643,-3.65299432188537 40.4633787949371,-3.65369940541034 40.46382504287))",10,8a390cb0b72ffff,22.2703781160823,5.32407661622169,0.747577444748697,1.99846865017597,-0.556705491400814,1.23484929548284
"POLYGON ((-3.65616884825599 40.4630558783551,-3.65699199615132 40.4627994745037,-3.65711002260581 40.4620968344247,-3.65640491396153 40.4616506040108,-3.65558178114781 40.4619070078836,-3.65546374189692 40.4626096421489,-3.65616884825599 40.4630558783551))",10,8a390cb0b737fff,25.22301742946,5.56501339317217,0.840299286599523,2.04449948743747,-0.692264937279591,1.25801388520116
"POLYGON ((-3.64641292670057 40.4607676773222,-3.64723601299245 40.4605113439344,-3.64735411939181 40.4598087385787,-3.64664915229123 40.4593624724266,-3.64582608108158 40.4596188058386,-3.64570796189044 40.4603214053785,-3.64641292670057 40.4607676773222))",10,8a390cb0b64ffff,15.6412378608111,4.59752184236475,0.449557315197211,2.11329907621629,-0.325595261616309,1.03588278722607
"POLYGON ((-3.66816230275173 40.4613170704016,-3.6689854751199 40.4610605607395,-3.66910339593363 40.4603578678575,-3.66839815717982 40.4599116904486,-3.66757499989062 40.4601682001285,-3.66745706627644 40.4608708871995,-3.66816230275173 40.4613170704016))",10,8a390cb0b5b7fff,40.1254065339994,5.21812051857237,0.531612294373857,1.51831153737789,-1.24603773885416,1.40012825420806
"POLYGON ((-3.6519384041431 40.4603784307338,-3.65276150637208 40.4601220503351,-3.65287956477624 40.4594194215561,-3.65217453374539 40.4589731789903,-3.65135144659761 40.4592295594116,-3.65123337539963 40.459932182376,-3.6519384041431 40.4603784307338))",10,8a390cb0b607fff,22.8898567577582,5.16292675534598,0.495325833833252,2.04671767435544,-0.909936719527961,0.619209017876093
"POLYGON ((-3.65041028092395 40.4601885510274,-3.65123337539963 40.459932182376,-3.65135144659761 40.4592295594116,-3.6506464361132 40.4587833109135,-3.64982335671887 40.459039679588,-3.64970527272776 40.4597422967374,-3.65041028092395 40.4601885510274))",10,8a390cb0b60ffff,20.0482552582386,4.99704384781271,0.818056953845038,2.03075137775657,-0.635821054063953,0.833900324387556
"POLYGON ((-3.65287956477624 40.4594194215561,-3.65370265967644 40.4591630293876,-3.65382070846502 40.4584603946313,-3.65311567514738 40.4580141578578,-3.6522925953278 40.4582705500484,-3.65217453374539 40.4589731789903,-3.65287956477624 40.4594194215561))",10,8a390cb0b617fff,24.4595093181934,5.51726521945076,0.532204553037428,2.05169344224095,-0.867140506213612,0.692002383073141
"POLYGON ((-3.65135144659761 40.4592295594116,-3.65217453374539 40.4589731789903,-3.6522925953278 40.4582705500484,-3.65158758255579 40.4578243073425,-3.65076451048879 40.4580806877865,-3.6506464361132 40.4587833109135,-3.65135144659761 40.4592295594116))",10,8a390cb0b61ffff,24.9887779089574,5.51081275939354,2.2906857768613,1.18804907942307,-0.645097183050482,1.15103191872617
"POLYGON ((-3.65252538312635 40.4615273017518,-3.6533485004369 40.4612709213755,-3.65346655566245 40.46056829276,-3.65276150637208 40.4601220503351,-3.6519384041431 40.4603784307338,-3.65182033612311 40.4610810535349,-3.65252538312635 40.4615273017518))",10,8a390cb0b627fff,20.9622186951207,4.93421576713902,0.415418663365127,1.95650420525466,-0.754729701180379,0.706601654477748
"POLYGON ((-3.65099722656569 40.4613374221634,-3.65182033612311 40.4610810535349,-3.6519384041431 40.4603784307338,-3.65123337539963 40.459932182376,-3.65041028092395 40.4601885510274,-3.65029220011018 40.4608911680137,-3.65099722656569 40.4613374221634))",10,8a390cb0b62ffff,19.4986735660289,4.75991748917127,0.855073079181241,1.81693336036111,-0.672672119052115,0.756414776879665
